MASTERCLIENT,LOCATIONCODE,ITEMNO,DESCRIPTION,DESCRIPTION2,OKQUANTITY,REJECTQUANTITY,HOLDQUANTITY,TOTALQUANTITY,PUTAWAYOUTSTANDINGQTY,GATEENTRYOUTSTANDING,UOM,ITEMCATEGORYCODE,BRANDCODE,VENDORCODE,VENDORNAME,GRNNUMBER,ASNNO,GRNREGISTEREDDATE,CLIENTGRNDATE,PETSTYLECODE,STYLENAME,COLORCODE,SIZECODE,SOURCENO,INVOICENO,INVOICEDATE,VEHICLEARRIVALDATETIME,STATUS,POTYPE,CREATEDBY,MODIFYBY,IMEI,BOXID,STOREID,LOTNO,SERIALNO,LOTEXPIRY,MRP,VENDORBATCHNO,MFGDATE,PONO,PURCHASEPRICE,VENDORORDERNO,DISPATCHTYPE,ITEMSERIALNO,TOTALWAREHOUSEQUANTITY,CONTAINERNO,PONO2,COUNTRY_OF_ORIGIN,CATEGORY,BILL_OF_LADING,BILL_OF_ENTRY,WEIGHT,VOLUME,LPNCODE,ITEMCBM,ASNCBM,TOTALITEMCBM,TOTALASNCBM,NO2,BINCODE,TRANSPORTERNAME,VEHICLENO,DOCKETNO,VENDORADDRESS,SOURCETYPE,DEVICEMAC,DATA_MONTH
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101878,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4125,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F038,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101857,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4128,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5E118,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101860,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4126,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5E140,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101839,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4126,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5DAB0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101754,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4143,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F750,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101683,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4137,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5DBA8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101546,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4082,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F088,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101051,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4134,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5EA58,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101921,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4126,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F078,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101929,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4126,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F7A8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101070,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4148,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5DE30,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101937,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4126,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F150,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101946,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4103,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F728,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102100,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4128,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B606A0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101950,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4103,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F670,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101943,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4103,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F980,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101933,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4126,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5E7B0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101964,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4138,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F198,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101187,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4148,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5D6B8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101967,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4138,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F898,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101963,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4138,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5E7A0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101968,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4138,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F8D8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101954,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4103,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5E6F8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101244,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4155,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5EA10,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101971,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4138,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5FDA8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102017,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4150,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5FF00,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101979,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4138,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F8C8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102041,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4125,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F570,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101975,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4138,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5FE60,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY101958,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4103,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5EEB8,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/6031,SY103503,,0,,2025-09-11T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4533,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B63880,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102043,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4105,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B601C0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102053,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4125,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F8C0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102052,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4105,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F8A0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102051,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4105,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5FC98,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102047,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4105,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B605B0,2026-01-01
WIOM,002-MUMBAI,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,001-SAKET,WIOM Saket Warehouse,GRN/2025/2956,,2026-01-16T16:03:41,,WM-03,,,,TR-2425/13,TR-2425/13,2026-01-16T00:00:00,,Closed,,Mukul,Mukul,,,,NOD/2526/5732,SY102057,,0,,2025-09-04T00:00:00,,1950,TO/2425/131,Warehouse,,1,,,,,,,0,0,DEL_CX4125,0,0,0,0,ONT,,,,,"315/274, Basement, Westend Marg, near Saket Metro Station, Saiyad ul Ajaib, Sainik Farm, New Delhi, Delhi 110030",Transfer Receipt,989DB2B5F658,2026-01-01
